# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-09 09:55:13 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06719505 CLEAR CREEK AT GOLDEN, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06719505
#            TS   parameter     statistic     Description
#         17572       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	17572_00060_00003	17572_00060_00003_cd
USGS	06719505	2012-02-12	44.3	A
USGS	06719505	2012-02-13	44.2	A
USGS	06719505	2012-02-14	40.7	A
USGS	06719505	2012-02-15	36.6	A
USGS	06719505	2012-02-16	36.7	A
USGS	06719505	2012-02-17	35.3	A
USGS	06719505	2012-02-18	36.1	A
USGS	06719505	2012-02-19	38.3	A
USGS	06719505	2012-02-20	39.4	A
USGS	06719505	2012-02-21	30.8	A
USGS	06719505	2012-02-22	42.8	A
USGS	06719505	2012-02-23	44.9	A
USGS	06719505	2012-02-24	39.1	A
USGS	06719505	2012-02-25	36.8	A
USGS	06719505	2012-02-26	40.8	A
USGS	06719505	2012-02-27	39.0	A
USGS	06719505	2012-02-28	45.1	A:e
USGS	06719505	2012-02-29	37.6	A:e
USGS	06719505	2012-03-01	37.1	A:e
USGS	06719505	2012-03-02	31.3	A:e
USGS	06719505	2012-03-03	33.6	A:e
USGS	06719505	2012-03-04	47.0	A:e
USGS	06719505	2012-03-05	44.8	A:e
USGS	06719505	2012-03-06	44.8	A
USGS	06719505	2012-03-07	45.2	A
USGS	06719505	2012-03-08	41.9	A
USGS	06719505	2012-03-09	41.4	A
USGS	06719505	2012-03-10	43.2	A
USGS	06719505	2012-03-11	43.2	A
USGS	06719505	2012-03-12	40.5	A
USGS	06719505	2012-03-13	44.4	A
USGS	06719505	2012-03-14	46.6	A
USGS	06719505	2012-03-15	47.7	A
USGS	06719505	2012-03-16	47.8	A
USGS	06719505	2012-03-17	51.5	A
USGS	06719505	2012-03-18	54.5	A
USGS	06719505	2012-03-19	53.0	A
USGS	06719505	2012-03-20	43.5	A
USGS	06719505	2012-03-21	42.9	A
USGS	06719505	2012-03-22	47.2	A
USGS	06719505	2012-03-23	44.5	A
USGS	06719505	2012-03-24	54.1	A
USGS	06719505	2012-03-25	61.1	A
USGS	06719505	2012-03-26	65.1	A
USGS	06719505	2012-03-27	69.2	A
USGS	06719505	2012-03-28	66.0	A
USGS	06719505	2012-03-29	70.0	A
USGS	06719505	2012-03-30	73.8	A
USGS	06719505	2012-03-31	78.4	A
USGS	06719505	2012-04-01	88.2	A
USGS	06719505	2012-04-02	106	A
USGS	06719505	2012-04-03	116	A
USGS	06719505	2012-04-04	103	A
USGS	06719505	2012-04-05	97.8	A
USGS	06719505	2012-04-06	76.0	A
USGS	06719505	2012-04-07	78.0	A
USGS	06719505	2012-04-08	70.9	A
USGS	06719505	2012-04-09	79.4	A
USGS	06719505	2012-04-10	90.1	A
USGS	06719505	2012-04-11	99.0	A
USGS	06719505	2012-04-12	113	A
USGS	06719505	2012-04-13	131	A
USGS	06719505	2012-04-14	110	A
USGS	06719505	2012-04-15	109	A
USGS	06719505	2012-04-16	88.5	A
USGS	06719505	2012-04-17	87.3	A
USGS	06719505	2012-04-18	83.3	A
USGS	06719505	2012-04-19	88.5	A
USGS	06719505	2012-04-20	93.1	A
USGS	06719505	2012-04-21	82.6	A
USGS	06719505	2012-04-22	90.3	A
USGS	06719505	2012-04-23	105	A
USGS	06719505	2012-04-24	126	A
USGS	06719505	2012-04-25	125	A
USGS	06719505	2012-04-26	129	A
USGS	06719505	2012-04-27	162	A
USGS	06719505	2012-04-28	128	A
USGS	06719505	2012-04-29	114	A
USGS	06719505	2012-04-30	104	A
USGS	06719505	2012-05-01	102	A
USGS	06719505	2012-05-02	102	A
USGS	06719505	2012-05-03	110	A
USGS	06719505	2012-05-04	150	A
USGS	06719505	2012-05-05	187	A
USGS	06719505	2012-05-06	193	A
USGS	06719505	2012-05-07	214	A
USGS	06719505	2012-05-08	183	A
USGS	06719505	2012-05-09	192	A
USGS	06719505	2012-05-10	186	A
USGS	06719505	2012-05-11	197	A
USGS	06719505	2012-05-12	197	A
USGS	06719505	2012-05-13	228	A
USGS	06719505	2012-05-14	185	A
USGS	06719505	2012-05-15	183	A
USGS	06719505	2012-05-16	204	A
USGS	06719505	2012-05-17	198	A
USGS	06719505	2012-05-18	217	A
USGS	06719505	2012-05-19	224	A
USGS	06719505	2012-05-20	216	A
USGS	06719505	2012-05-21	210	A
USGS	06719505	2012-05-22	252	A
USGS	06719505	2012-05-23	286	A
USGS	06719505	2012-05-24	292	A
USGS	06719505	2012-05-25	252	A
USGS	06719505	2012-05-26	269	A
USGS	06719505	2012-05-27	285	A
USGS	06719505	2012-05-28	245	A
USGS	06719505	2012-05-29	244	A
USGS	06719505	2012-05-30	257	A
USGS	06719505	2012-05-31	266	A
USGS	06719505	2012-06-01	296	A
USGS	06719505	2012-06-02	338	A
USGS	06719505	2012-06-03	331	A
USGS	06719505	2012-06-04	342	A
USGS	06719505	2012-06-05	340	A
USGS	06719505	2012-06-06	331	A
USGS	06719505	2012-06-07	322	A
USGS	06719505	2012-06-08	324	A
USGS	06719505	2012-06-09	320	A
USGS	06719505	2012-06-10	301	A
USGS	06719505	2012-06-11	263	A
USGS	06719505	2012-06-12	251	A
USGS	06719505	2012-06-13	237	A
USGS	06719505	2012-06-14	225	A
USGS	06719505	2012-06-15	223	A
USGS	06719505	2012-06-16	213	A
USGS	06719505	2012-06-17	203	A
USGS	06719505	2012-06-18	196	A
USGS	06719505	2012-06-19	197	A
USGS	06719505	2012-06-20	193	A
USGS	06719505	2012-06-21	178	A
USGS	06719505	2012-06-22	172	A
USGS	06719505	2012-06-23	171	A
USGS	06719505	2012-06-24	171	A
USGS	06719505	2012-06-25	179	A
USGS	06719505	2012-06-26	183	A
USGS	06719505	2012-06-27	180	A
USGS	06719505	2012-06-28	188	A
USGS	06719505	2012-06-29	183	A
USGS	06719505	2012-06-30	168	A
USGS	06719505	2012-07-01	179	A
USGS	06719505	2012-07-02	174	A
USGS	06719505	2012-07-03	184	A
USGS	06719505	2012-07-04	176	A
USGS	06719505	2012-07-05	170	A
USGS	06719505	2012-07-06	176	A
USGS	06719505	2012-07-07	373	A
USGS	06719505	2012-07-08	225	A
USGS	06719505	2012-07-09	241	A
USGS	06719505	2012-07-10	182	A
USGS	06719505	2012-07-11	161	A
USGS	06719505	2012-07-12	148	A
USGS	06719505	2012-07-13	123	A
USGS	06719505	2012-07-14	136	A
USGS	06719505	2012-07-15	144	A
USGS	06719505	2012-07-16	146	A
USGS	06719505	2012-07-17	145	A
USGS	06719505	2012-07-18	136	A
USGS	06719505	2012-07-19	140	A
USGS	06719505	2012-07-20	133	A
USGS	06719505	2012-07-21	125	A
USGS	06719505	2012-07-22	130	A
USGS	06719505	2012-07-23	142	A
USGS	06719505	2012-07-24	156	A
USGS	06719505	2012-07-25	145	A
USGS	06719505	2012-07-26	138	A
USGS	06719505	2012-07-27	133	A
USGS	06719505	2012-07-28	151	A
USGS	06719505	2012-07-29	151	A
USGS	06719505	2012-07-30	182	A
USGS	06719505	2012-07-31	171	A
USGS	06719505	2012-08-01	156	A
USGS	06719505	2012-08-02	177	A
USGS	06719505	2012-08-03	138	A
USGS	06719505	2012-08-04	147	A
USGS	06719505	2012-08-05	147	A
USGS	06719505	2012-08-06	139	A
USGS	06719505	2012-08-07	143	A
USGS	06719505	2012-08-08	135	A
USGS	06719505	2012-08-09	126	A
USGS	06719505	2012-08-10	122	A
USGS	06719505	2012-08-11	139	A
USGS	06719505	2012-08-12	129	A
USGS	06719505	2012-08-13	125	A
USGS	06719505	2012-08-14	141	A
USGS	06719505	2012-08-15	118	A
USGS	06719505	2012-08-16	112	A
USGS	06719505	2012-08-17	113	A
USGS	06719505	2012-08-18	104	A
USGS	06719505	2012-08-19	101	A
USGS	06719505	2012-08-20	92.9	A
USGS	06719505	2012-08-21	94.9	A
USGS	06719505	2012-08-22	89.3	A
USGS	06719505	2012-08-23	102	A
USGS	06719505	2012-08-24	120	A
USGS	06719505	2012-08-25	92.8	A
USGS	06719505	2012-08-26	86.7	A
USGS	06719505	2012-08-27	83.6	A
USGS	06719505	2012-08-28	103	A
USGS	06719505	2012-08-29	109	A
USGS	06719505	2012-08-30	107	A
USGS	06719505	2012-08-31	122	A
USGS	06719505	2012-09-01	107	A
USGS	06719505	2012-09-02	105	A
USGS	06719505	2012-09-03	106	A
USGS	06719505	2012-09-04	97.9	A
USGS	06719505	2012-09-05	88.2	A
USGS	06719505	2012-09-06	87.6	A
USGS	06719505	2012-09-07	94.5	A
USGS	06719505	2012-09-08	96.4	A
USGS	06719505	2012-09-09	95.5	A
USGS	06719505	2012-09-10	88.6	A
USGS	06719505	2012-09-11	90.8	A
USGS	06719505	2012-09-12	109	A
USGS	06719505	2012-09-13	95.5	A
USGS	06719505	2012-09-14	87.6	A
USGS	06719505	2012-09-15	85.0	A
USGS	06719505	2012-09-16	79.8	A
USGS	06719505	2012-09-17	83.0	A
USGS	06719505	2012-09-18	81.7	A
USGS	06719505	2012-09-19	72.4	A
USGS	06719505	2012-09-20	68.6	A
USGS	06719505	2012-09-21	72.5	A
USGS	06719505	2012-09-22	75.3	A
USGS	06719505	2012-09-23	68.6	A
USGS	06719505	2012-09-24	68.5	A
USGS	06719505	2012-09-25	69.1	A
USGS	06719505	2012-09-26	100	A
USGS	06719505	2012-09-27	97.0	A
USGS	06719505	2012-09-28	87.6	A
USGS	06719505	2012-09-29	83.4	A
USGS	06719505	2012-09-30	83.5	A
USGS	06719505	2012-10-01	78.8	A
USGS	06719505	2012-10-02	77.6	A
USGS	06719505	2012-10-03	72.8	A
USGS	06719505	2012-10-04	73.1	A
USGS	06719505	2012-10-05	73.1	A
USGS	06719505	2012-10-06	77.7	A
USGS	06719505	2012-10-07	71.0	A
USGS	06719505	2012-10-08	70.6	A
USGS	06719505	2012-10-09	64.6	A
USGS	06719505	2012-10-10	58.5	A
USGS	06719505	2012-10-11	59.8	A
USGS	06719505	2012-10-12	62.3	A
USGS	06719505	2012-10-13	67.8	A
USGS	06719505	2012-10-14	67.6	A
USGS	06719505	2012-10-15	69.2	A
USGS	06719505	2012-10-16	67.1	A
USGS	06719505	2012-10-17	68.0	A
USGS	06719505	2012-10-18	61.7	A
USGS	06719505	2012-10-19	58.6	A
USGS	06719505	2012-10-20	63.7	A
USGS	06719505	2012-10-21	61.8	A
USGS	06719505	2012-10-22	61.5	A
USGS	06719505	2012-10-23	60.3	A
USGS	06719505	2012-10-24	61.1	A
USGS	06719505	2012-10-25	61.0	A
USGS	06719505	2012-10-26	52.3	A
USGS	06719505	2012-10-27	47.6	A
USGS	06719505	2012-10-28	52.1	A
USGS	06719505	2012-10-29	54.8	A
USGS	06719505	2012-10-30	59.4	A
USGS	06719505	2012-10-31	65.4	A
USGS	06719505	2012-11-01	55.5	A
USGS	06719505	2012-11-02	50.8	A
USGS	06719505	2012-11-03	48.0	A
USGS	06719505	2012-11-04	43.3	A
USGS	06719505	2012-11-05	45.2	A
USGS	06719505	2012-11-06	46.0	A
USGS	06719505	2012-11-07	44.9	A
USGS	06719505	2012-11-08	43.2	A
USGS	06719505	2012-11-09	45.0	A
USGS	06719505	2012-11-10	44.5	A
USGS	06719505	2012-11-11	38.6	A
USGS	06719505	2012-11-12	27.8	A
USGS	06719505	2012-11-13	38.6	A
USGS	06719505	2012-11-14	42.9	A
USGS	06719505	2012-11-15	51.4	A
USGS	06719505	2012-11-16	47.6	A
USGS	06719505	2012-11-17	48.9	A
USGS	06719505	2012-11-18	50.0	A
USGS	06719505	2012-11-19	48.1	A
USGS	06719505	2012-11-20	39.9	A
USGS	06719505	2012-11-21	36.7	A
USGS	06719505	2012-11-22	38.6	A
USGS	06719505	2012-11-23	37.4	A
USGS	06719505	2012-11-24	38.7	A
USGS	06719505	2012-11-25	37.9	A
USGS	06719505	2012-11-26	31.8	A
USGS	06719505	2012-11-27	33.7	A
USGS	06719505	2012-11-28	44.0	A
USGS	06719505	2012-11-29	45.6	A
USGS	06719505	2012-11-30	41.3	A
USGS	06719505	2012-12-01	41.7	A
USGS	06719505	2012-12-02	37.8	A
USGS	06719505	2012-12-03	39.4	A
USGS	06719505	2012-12-04	34.7	A
USGS	06719505	2012-12-05	34.1	A
USGS	06719505	2012-12-06	34.6	A
USGS	06719505	2012-12-07	36.1	A
USGS	06719505	2012-12-08	35.7	A
USGS	06719505	2012-12-09	30.7	A
USGS	06719505	2012-12-10	23.8	A
USGS	06719505	2012-12-11	26.3	A:e
USGS	06719505	2012-12-12	26.5	A:e
USGS	06719505	2012-12-13	29.6	A:e
USGS	06719505	2012-12-14	31.2	A:e
USGS	06719505	2012-12-15	32.5	A:e
USGS	06719505	2012-12-16	33.4	A:e
USGS	06719505	2012-12-17	33.2	A:e
USGS	06719505	2012-12-18	34.0	A:e
USGS	06719505	2012-12-19	32.2	A:e
USGS	06719505	2012-12-20	30.7	A:e
USGS	06719505	2012-12-21	32.0	A:e
USGS	06719505	2012-12-22	30.4	A:e
USGS	06719505	2012-12-23	34.8	A:e
USGS	06719505	2012-12-24	30.7	A:e
USGS	06719505	2012-12-25	30.6	A:e
USGS	06719505	2012-12-26	33.0	A:e
USGS	06719505	2012-12-27	34.8	A:e
USGS	06719505	2012-12-28	31.7	A:e
USGS	06719505	2012-12-29	33.5	A:e
USGS	06719505	2012-12-30	33.4	A:e
USGS	06719505	2012-12-31	34.2	A:e
USGS	06719505	2013-01-01	32.0	A:e
USGS	06719505	2013-01-02	31.9	A:e
USGS	06719505	2013-01-03	35.0	A:e
USGS	06719505	2013-01-04	33.4	A:e
USGS	06719505	2013-01-05	31.2	A:e
USGS	06719505	2013-01-06	32.0	A:e
USGS	06719505	2013-01-07	30.2	A:e
USGS	06719505	2013-01-08	29.9	A:e
USGS	06719505	2013-01-09	30.9	A:e
USGS	06719505	2013-01-10	31.5	A:e
USGS	06719505	2013-01-11	31.2	A:e
USGS	06719505	2013-01-12	28.0	A:e
USGS	06719505	2013-01-13	28.8	A:e
USGS	06719505	2013-01-14	28.8	A:e
USGS	06719505	2013-01-15	30.0	A:e
USGS	06719505	2013-01-16	29.4	A:e
USGS	06719505	2013-01-17	30.3	A:e
USGS	06719505	2013-01-18	30.6	A:e
USGS	06719505	2013-01-19	36.0	A:e
USGS	06719505	2013-01-20	36.6	A:e
USGS	06719505	2013-01-21	36.8	A:e
USGS	06719505	2013-01-22	35.1	A:e
USGS	06719505	2013-01-23	33.7	A:e
USGS	06719505	2013-01-24	33.5	A:e
USGS	06719505	2013-01-25	34.4	A:e
USGS	06719505	2013-01-26	34.0	A:e
USGS	06719505	2013-01-27	33.3	A:e
USGS	06719505	2013-01-28	30.4	A:e
USGS	06719505	2013-01-29	31.0	A:e
USGS	06719505	2013-01-30	28.3	A:e
USGS	06719505	2013-01-31	27.7	A:e
USGS	06719505	2013-02-01	30.9	A:e
USGS	06719505	2013-02-02	29.9	A:e
USGS	06719505	2013-02-03	31.7	A:e
USGS	06719505	2013-02-04	31.9	A:e
USGS	06719505	2013-02-05	33.0	A:e
USGS	06719505	2013-02-06	31.6	A:e
USGS	06719505	2013-02-07	29.9	A:e
USGS	06719505	2013-02-08	31.0	A:e
USGS	06719505	2013-02-09	30.3	A:e
USGS	06719505	2013-02-10	29.8	A:e
USGS	06719505	2013-02-11	29.4	A:e
USGS	06719505	2013-02-12	27.7	A:e
USGS	06719505	2013-02-13	28.5	A:e
USGS	06719505	2013-02-14	29.2	A:e
USGS	06719505	2013-02-15	30.2	A:e
USGS	06719505	2013-02-16	30.7	A:e
USGS	06719505	2013-02-17	29.4	A:e
USGS	06719505	2013-02-18	29.3	A:e
USGS	06719505	2013-02-19	28.7	A:e
USGS	06719505	2013-02-20	28.0	A:e
USGS	06719505	2013-02-21	27.5	A:e
USGS	06719505	2013-02-22	27.0	A:e
USGS	06719505	2013-02-23	28.2	A:e
USGS	06719505	2013-02-24	30.0	A:e
USGS	06719505	2013-02-25	30.4	A:e
USGS	06719505	2013-02-26	30.7	A:e
USGS	06719505	2013-02-27	32.0	A:e
USGS	06719505	2013-02-28	32.1	A:e
USGS	06719505	2013-03-01	32.0	A:e
USGS	06719505	2013-03-02	32.0	A:e
USGS	06719505	2013-03-03	32.0	A:e
USGS	06719505	2013-03-04	32.0	A:e
USGS	06719505	2013-03-05	32.0	A:e
USGS	06719505	2013-03-06	34.0	A:e
USGS	06719505	2013-03-07	35.2	A:e
USGS	06719505	2013-03-08	32.1	A:e
USGS	06719505	2013-03-09	32.5	A:e
USGS	06719505	2013-03-10	32.2	A:e
USGS	06719505	2013-03-11	31.6	A:e
USGS	06719505	2013-03-12	31.8	A:e
USGS	06719505	2013-03-13	33.8	A:e
USGS	06719505	2013-03-14	35.9	A:e
USGS	06719505	2013-03-15	38.2	A
USGS	06719505	2013-03-16	40.0	A
USGS	06719505	2013-03-17	36.7	A
USGS	06719505	2013-03-18	34.8	A
USGS	06719505	2013-03-19	30.1	A:e
USGS	06719505	2013-03-20	28.4	A:e
USGS	06719505	2013-03-21	31.6	A
USGS	06719505	2013-03-22	31.3	A
USGS	06719505	2013-03-23	32.6	A
USGS	06719505	2013-03-24	21.8	A
USGS	06719505	2013-03-25	27.6	A
USGS	06719505	2013-03-26	37.5	A
USGS	06719505	2013-03-27	37.3	A
USGS	06719505	2013-03-28	33.4	A
USGS	06719505	2013-03-29	33.0	A
USGS	06719505	2013-03-30	35.7	A
USGS	06719505	2013-03-31	35.6	A
USGS	06719505	2013-04-01	35.1	A
USGS	06719505	2013-04-02	40.5	A
USGS	06719505	2013-04-03	41.1	A
USGS	06719505	2013-04-04	39.6	A
USGS	06719505	2013-04-05	44.5	A
USGS	06719505	2013-04-06	45.9	A
USGS	06719505	2013-04-07	46.4	A
USGS	06719505	2013-04-08	44.2	A
USGS	06719505	2013-04-09	44.5	A
USGS	06719505	2013-04-10	36.2	A
USGS	06719505	2013-04-11	39.3	A
USGS	06719505	2013-04-12	40.0	A
USGS	06719505	2013-04-13	42.8	A
USGS	06719505	2013-04-14	45.3	A
USGS	06719505	2013-04-15	46.2	A
USGS	06719505	2013-04-16	41.8	A
USGS	06719505	2013-04-17	49.0	A
USGS	06719505	2013-04-18	39.2	A
USGS	06719505	2013-04-19	38.3	A
USGS	06719505	2013-04-20	43.8	A
USGS	06719505	2013-04-21	43.6	A
USGS	06719505	2013-04-22	49.9	A
USGS	06719505	2013-04-23	50.0	A
USGS	06719505	2013-04-24	48.3	A
USGS	06719505	2013-04-25	47.8	A
USGS	06719505	2013-04-26	50.6	A
USGS	06719505	2013-04-27	52.5	A
USGS	06719505	2013-04-28	60.7	A
USGS	06719505	2013-04-29	77.3	A
USGS	06719505	2013-04-30	103	A
USGS	06719505	2013-05-01	136	A
USGS	06719505	2013-05-02	96.1	A
USGS	06719505	2013-05-03	85.3	A
USGS	06719505	2013-05-04	91.1	A
USGS	06719505	2013-05-05	84.2	A
USGS	06719505	2013-05-06	83.3	A
USGS	06719505	2013-05-07	82.2	A
USGS	06719505	2013-05-08	95.1	A
USGS	06719505	2013-05-09	129	A
USGS	06719505	2013-05-10	103	A
USGS	06719505	2013-05-11	94.8	A
USGS	06719505	2013-05-12	105	A
USGS	06719505	2013-05-13	155	A
USGS	06719505	2013-05-14	226	A
USGS	06719505	2013-05-15	286	A
USGS	06719505	2013-05-16	327	A
USGS	06719505	2013-05-17	410	A
USGS	06719505	2013-05-18	473	A
USGS	06719505	2013-05-19	398	A
USGS	06719505	2013-05-20	349	A
USGS	06719505	2013-05-21	314	A
USGS	06719505	2013-05-22	306	A
USGS	06719505	2013-05-23	341	A
USGS	06719505	2013-05-24	424	A
USGS	06719505	2013-05-25	503	A
USGS	06719505	2013-05-26	544	A
USGS	06719505	2013-05-27	580	A
USGS	06719505	2013-05-28	601	A
USGS	06719505	2013-05-29	569	A
USGS	06719505	2013-05-30	477	A
USGS	06719505	2013-05-31	400	A
USGS	06719505	2013-06-01	351	A
USGS	06719505	2013-06-02	366	A
USGS	06719505	2013-06-03	490	A
USGS	06719505	2013-06-04	582	A
USGS	06719505	2013-06-05	677	A
USGS	06719505	2013-06-06	792	A
USGS	06719505	2013-06-07	777	A
USGS	06719505	2013-06-08	797	A
USGS	06719505	2013-06-09	882	A
USGS	06719505	2013-06-10	951	A
USGS	06719505	2013-06-11	992	A
USGS	06719505	2013-06-12	1070	A
USGS	06719505	2013-06-13	1000	A
USGS	06719505	2013-06-14	965	A
USGS	06719505	2013-06-15	944	A
USGS	06719505	2013-06-16	864	A
USGS	06719505	2013-06-17	778	A
USGS	06719505	2013-06-18	708	A
USGS	06719505	2013-06-19	703	A
USGS	06719505	2013-06-20	677	A
USGS	06719505	2013-06-21	620	A
USGS	06719505	2013-06-22	600	A
USGS	06719505	2013-06-23	541	A
USGS	06719505	2013-06-24	503	A
USGS	06719505	2013-06-25	474	A
USGS	06719505	2013-06-26	473	A
USGS	06719505	2013-06-27	475	A
USGS	06719505	2013-06-28	467	A
USGS	06719505	2013-06-29	465	A
USGS	06719505	2013-06-30	432	A
USGS	06719505	2013-07-01	433	A
USGS	06719505	2013-07-02	401	A
USGS	06719505	2013-07-03	366	A
USGS	06719505	2013-07-04	354	A
USGS	06719505	2013-07-05	335	A
USGS	06719505	2013-07-06	328	A
USGS	06719505	2013-07-07	311	A
USGS	06719505	2013-07-08	319	A
USGS	06719505	2013-07-09	291	A
USGS	06719505	2013-07-10	268	A
USGS	06719505	2013-07-11	255	A
USGS	06719505	2013-07-12	261	A
USGS	06719505	2013-07-13	289	A
USGS	06719505	2013-07-14	343	A
USGS	06719505	2013-07-15	316	A
USGS	06719505	2013-07-16	272	A
USGS	06719505	2013-07-17	240	A
USGS	06719505	2013-07-18	253	A
USGS	06719505	2013-07-19	268	A
USGS	06719505	2013-07-20	224	A
USGS	06719505	2013-07-21	197	A
USGS	06719505	2013-07-22	181	A
USGS	06719505	2013-07-23	172	A
USGS	06719505	2013-07-24	175	A
USGS	06719505	2013-07-25	196	A
USGS	06719505	2013-07-26	204	A
USGS	06719505	2013-07-27	165	A
USGS	06719505	2013-07-28	188	A
USGS	06719505	2013-07-29	180	A
USGS	06719505	2013-07-30	176	A
USGS	06719505	2013-07-31	162	A
USGS	06719505	2013-08-01	153	A
USGS	06719505	2013-08-02	148	A
USGS	06719505	2013-08-03	142	A
USGS	06719505	2013-08-04	153	A
USGS	06719505	2013-08-05	144	A
USGS	06719505	2013-08-06	136	A
USGS	06719505	2013-08-07	137	A
USGS	06719505	2013-08-08	143	A
USGS	06719505	2013-08-09	159	A
USGS	06719505	2013-08-10	166	A
USGS	06719505	2013-08-11	147	A
USGS	06719505	2013-08-12	158	A
USGS	06719505	2013-08-13	171	A
USGS	06719505	2013-08-14	163	A
USGS	06719505	2013-08-15	134	A
USGS	06719505	2013-08-16	127	A
USGS	06719505	2013-08-17	125	A
USGS	06719505	2013-08-18	108	A
USGS	06719505	2013-08-19	110	A
USGS	06719505	2013-08-20	118	A
USGS	06719505	2013-08-21	119	A
USGS	06719505	2013-08-22	109	A
USGS	06719505	2013-08-23	136	A
USGS	06719505	2013-08-24	137	A
USGS	06719505	2013-08-25	124	A
USGS	06719505	2013-08-26	121	A
USGS	06719505	2013-08-27	147	A
USGS	06719505	2013-08-28	127	A
USGS	06719505	2013-08-29	132	A
USGS	06719505	2013-08-30	158	A
USGS	06719505	2013-08-31	139	A
USGS	06719505	2013-09-01	134	A
USGS	06719505	2013-09-02	131	A
USGS	06719505	2013-09-03	117	A
USGS	06719505	2013-09-04	117	A
USGS	06719505	2013-09-05	116	A
USGS	06719505	2013-09-06	114	A
USGS	06719505	2013-09-07	115	A
USGS	06719505	2013-09-08	111	A
USGS	06719505	2013-09-09	132	A
USGS	06719505	2013-09-10	291	A
USGS	06719505	2013-09-11	326	A
USGS	06719505	2013-09-12	517	A
USGS	06719505	2013-09-13	1260	A
USGS	06719505	2013-09-14	892	A
USGS	06719505	2013-09-15	867	A
USGS	06719505	2013-09-16	893	A
USGS	06719505	2013-09-17	778	A
USGS	06719505	2013-09-18	694	A
USGS	06719505	2013-09-19	637	A
USGS	06719505	2013-09-20	561	A
USGS	06719505	2013-09-21	507	A
USGS	06719505	2013-09-22	469	A
USGS	06719505	2013-09-23	493	A
USGS	06719505	2013-09-24	440	A
USGS	06719505	2013-09-25	421	A
USGS	06719505	2013-09-26	387	A
USGS	06719505	2013-09-27	374	A
USGS	06719505	2013-09-28	354	A
USGS	06719505	2013-09-29	340	A
USGS	06719505	2013-09-30	314	A
USGS	06719505	2013-10-01	295	A
USGS	06719505	2013-10-02	282	A
USGS	06719505	2013-10-03	271	A
USGS	06719505	2013-10-04	286	A
USGS	06719505	2013-10-05	262	A
USGS	06719505	2013-10-06	251	A
USGS	06719505	2013-10-07	252	A
USGS	06719505	2013-10-08	262	A
USGS	06719505	2013-10-09	250	A
USGS	06719505	2013-10-10	244	A
USGS	06719505	2013-10-11	234	A
USGS	06719505	2013-10-12	223	A
USGS	06719505	2013-10-13	222	A
USGS	06719505	2013-10-14	214	A
USGS	06719505	2013-10-15	203	A
USGS	06719505	2013-10-16	198	A
USGS	06719505	2013-10-17	184	A
USGS	06719505	2013-10-18	197	A
USGS	06719505	2013-10-19	181	A
USGS	06719505	2013-10-20	187	A
USGS	06719505	2013-10-21	185	A
USGS	06719505	2013-10-22	172	A
USGS	06719505	2013-10-23	162	A
USGS	06719505	2013-10-24	155	A
USGS	06719505	2013-10-25	153	A
USGS	06719505	2013-10-26	152	A
USGS	06719505	2013-10-27	145	A
USGS	06719505	2013-10-28	144	A
USGS	06719505	2013-10-29	142	A
USGS	06719505	2013-10-30	143	A
USGS	06719505	2013-10-31	134	A
USGS	06719505	2013-11-01	133	A
USGS	06719505	2013-11-02	128	A
USGS	06719505	2013-11-03	135	A
USGS	06719505	2013-11-04	127	A
USGS	06719505	2013-11-05	124	A
USGS	06719505	2013-11-06	99.2	A
USGS	06719505	2013-11-07	118	A
USGS	06719505	2013-11-08	125	A
USGS	06719505	2013-11-09	114	A
USGS	06719505	2013-11-10	113	A
USGS	06719505	2013-11-11	112	A
USGS	06719505	2013-11-12	109	A
USGS	06719505	2013-11-13	104	A
USGS	06719505	2013-11-14	105	A
USGS	06719505	2013-11-15	100	A
USGS	06719505	2013-11-16	103	A
USGS	06719505	2013-11-17	97.3	A
USGS	06719505	2013-11-18	95.3	A
USGS	06719505	2013-11-19	99.7	A
USGS	06719505	2013-11-20	96.3	A
USGS	06719505	2013-11-21	97.6	A
USGS	06719505	2013-11-22	87.4	A
USGS	06719505	2013-11-23	99.3	A
USGS	06719505	2013-11-24	97.7	A
USGS	06719505	2013-11-25	97.6	A
USGS	06719505	2013-11-26	90.8	A
USGS	06719505	2013-11-27	87.2	A
USGS	06719505	2013-11-28	87.3	A
USGS	06719505	2013-11-29	87.7	A
USGS	06719505	2013-11-30	85.0	A
USGS	06719505	2013-12-01	83.4	A
USGS	06719505	2013-12-02	86.3	A
USGS	06719505	2013-12-03	77.6	A:e
USGS	06719505	2013-12-04	65.4	A:e
